time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_6_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,joint_6_velocity,joint_1_acceleration,joint_2_acceleration,joint_3_acceleration,joint_4_acceleration,joint_5_acceleration,joint_6_acceleration,quaternion_x,quaternion_y,quaternion_z,quaternion_w
7.20000000,0.51600636,0.74818655,0.78249764,0.07541305,-0.05173228,-0.00095577,-0.33125673,-0.23576281,-0.31438578,-0.03617828,0.02309759,0.00028239,0.12971621,-0.18142465,-0.09158474,0.00291794,0.00011220,0.00022407,0.18289586,-0.07080246,-0.29196056,0.93610637
7.30000000,0.48288069,0.72461027,0.75105906,0.07179522,-0.04942252,-0.00092753,-0.31828511,-0.25390527,-0.32354426,-0.03588649,0.02310881,0.00030479,0.13956046,-0.16752460,-0.08051527,0.00327162,-0.00018388,0.00020759,0.18174912,-0.06600746,-0.28552745,0.93866093
7.40000000,0.45105218,0.69921974,0.71870463,0.06820657,-0.04711164,-0.00089705,-0.30432907,-0.27065773,-0.33159578,-0.03555933,0.02309042,0.00032555,0.14752838,-0.15233582,-0.06878576,0.00360327,-0.00048202,0.00018981,0.18059016,-0.06083434,-0.27875879,0.94126506
7.50000000,0.42061927,0.67215397,0.68554506,0.06465064,-0.04480260,-0.00086449,-0.28957623,-0.28589131,-0.33847436,-0.03519900,0.02304222,0.00034453,0.15352593,-0.13597962,-0.05641296,0.00393341,-0.00079378,0.00017086,0.17941023,-0.05529059,-0.27168997,0.94389590
7.60000000,0.39166165,0.64356484,0.65169762,0.06113074,-0.04249838,-0.00083004,-0.27422364,-0.29948928,-0.34411566,-0.03480566,0.02296284,0.00036162,0.15750836,-0.11859078,-0.04342957,0.00428063,-0.00112939,0.00015084,0.17819892,-0.04938478,-0.26436572,0.94652895
7.70000000,0.36423928,0.61361591,0.61728605,0.05765017,-0.04020209,-0.00079388,-0.25847280,-0.31134835,-0.34845861,-0.03437760,0.02284990,0.00037670,0.15948539,-0.10031265,-0.02988224,0.00466106,-0.00149749,0.00012989,0.17694559,-0.04312697,-0.25683935,0.94913848
7.80000000,0.33839200,0.58248107,0.58244019,0.05421241,-0.03791710,-0.00075621,-0.24252426,-0.32137962,-0.35144684,-0.03391149,0.02270015,0.00038969,0.15952338,-0.08129180,-0.01582871,0.00508785,-0.00190482,0.00010810,0.17564086,-0.03652947,-0.24917134,0.95169823
7.90000000,0.31413958,0.55034311,0.54729551,0.05082126,-0.03564709,-0.00071724,-0.22657192,-0.32950880,-0.35302971,-0.03340271,0.02250967,0.00040050,0.15774411,-0.06167291,-0.00133435,0.00557104,-0.00235623,0.00008558,0.17427790,-0.02960779,-0.24142726,0.95418209
8.00000000,0.29148239,0.51739223,0.51199254,0.04748099,-0.03339612,-0.00067719,-0.21079751,-0.33567609,-0.35316314,-0.03284560,0.02227405,0.00040906,0.15432041,-0.04159400,0.01353147,0.00611753,-0.00285469,0.00006242,0.17285334,-0.02238166,-0.23367539,0.95656500
8.10000000,0.27040264,0.48382462,0.47667622,0.04419643,-0.03116871,-0.00063628,-0.19536547,-0.33983549,-0.35181000,-0.03223385,0.02198858,0.00041530,0.14946907,-0.02118270,0.02869882,0.00673131,-0.00340147,0.00003870,0.17136783,-0.01487598,-0.22598410,0.95882373
