time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_6_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,joint_6_velocity,joint_1_acceleration,joint_2_acceleration,joint_3_acceleration,joint_4_acceleration,joint_5_acceleration,joint_6_acceleration,quaternion_x,quaternion_y,quaternion_z,quaternion_w
5.40000000,1.35576658,-2.26887598,-0.90979565,-0.18817920,0.11753647,0.00081927,0.34902329,-0.10593619,-0.10303885,0.03867386,-0.02249647,0.00040689,-0.12231385,0.38894544,0.15400643,0.03309705,-0.01994753,-0.00004173,-0.30524677,0.48380096,-0.16242513,0.80397706
5.50000000,1.39066891,-2.27946960,-0.92009953,-0.18431181,0.11528682,0.00085996,0.33679190,-0.06704164,-0.08763821,0.04198356,-0.02449122,0.00040272,-0.14636198,0.39231882,0.15984672,0.03111941,-0.01881048,-0.00005728,-0.30797321,0.48484095,-0.16492492,0.80179893
5.60000000,1.42434810,-2.28617377,-0.92886335,-0.18011346,0.11283770,0.00090023,0.32215571,-0.02780976,-0.07165354,0.04509551,-0.02637227,0.00039699,-0.17138343,0.39400168,0.16506383,0.02900626,-0.01759839,-0.00007361,-0.31019569,0.48541391,-0.16765451,0.80002745
5.70000000,1.45656367,-2.28895474,-0.93602871,-0.17560391,0.11020047,0.00093993,0.30501736,0.01159041,-0.05514715,0.04799613,-0.02813211,0.00038963,-0.19721876,0.39398285,0.16959044,0.02677328,-0.01632056,-0.00009079,-0.31191077,0.48554808,-0.17066854,0.79864070
5.80000000,1.48706541,-2.28779570,-0.94154342,-0.17080429,0.10738726,0.00097890,0.28529549,0.05098869,-0.03818811,0.05067346,-0.02976416,0.00038055,-0.22369447,0.39226320,0.17336118,0.02443720,-0.01498682,-0.00010888,-0.31311317,0.48527211,-0.17400997,0.79761623
5.90000000,1.51559496,-2.28269683,-0.94536223,-0.16573695,0.10441085,0.00101695,0.26292604,0.09021501,-0.02085199,0.05311718,-0.03126285,0.00036967,-0.25062277,0.38885616,0.17631432,0.02201556,-0.01360744,-0.00012795,-0.31379518,0.48461357,-0.17770806,0.79693294
6.00000000,1.54188756,-2.27367533,-0.94744743,-0.16042523,0.10128456,0.00105392,0.23786376,0.12910063,-0.00322056,0.05531874,-0.03262359,0.00035687,-0.27780110,0.38378839,0.17839357,0.01952633,-0.01219285,-0.00014806,-0.31394587,0.48359770,-0.18177670,0.79657296
6.10000000,1.56567394,-2.26076527,-0.94776949,-0.15489336,0.09802220,0.00108960,0.21008365,0.16747947,0.01461880,0.05727137,-0.03384288,0.00034206,-0.30501141,0.37710068,0.17955014,0.01698758,-0.01075346,-0.00016928,-0.31355006,0.48224657,-0.18621290,0.79652329
6.20000000,1.58668230,-2.24401732,-0.94630761,-0.14916622,0.09463792,0.00112381,0.17958251,0.20518954,0.03257381,0.05897013,-0.03491822,0.00032514,-0.33201939,0.36884899,0.17974488,0.01441708,-0.00929939,-0.00019166,-0.31258712,0.48057863,-0.19099558,0.79677735
6.30000000,1.60464055,-2.22349837,-0.94305023,-0.14326921,0.09114609,0.00115632,0.14638057,0.24207444,0.05054830,0.06041183,-0.03584816,0.00030597,-0.35857359,0.35910554,0.17895055,0.01183180,-0.00784020,-0.00021524,-0.31102983,0.47860903,-0.19608438,0.79733603
6.40000000,1.61927861,-2.19929092,-0.93799540,-0.13722802,0.08756128,0.00118692,0.11052321,0.27798499,0.06844335,0.06159501,-0.03663218,0.00028445,-0.38440466,0.34795992,0.17715413,0.00924738,-0.00638458,-0.00024007,-0.30884324,0.47635041,-0.20141883,0.79820836
6.50000000,1.63033093,-2.17149243,-0.93115106,-0.13106852,0.08389806,0.00121537,0.07208275,0.31278098,0.08615877,0.06251975,-0.03727064,0.00026044,-0.40922481,0.33552017,0.17435906,0.00667758,-0.00493994,-0.00026617,-0.30598400,0.47381428,-0.20691773,0.79941157
6.60000000,1.63753921,-2.14021433,-0.92253518,-0.12481655,0.08017100,0.00124141,0.03116027,0.34633300,0.10359467,0.06318751,-0.03776463,0.00023382,-0.43272748,0.32191345,0.17058727,0.00413357,-0.00351210,-0.00029354,-0.30240004,0.47101291,-0.21247917,0.80097044
6.70000000,1.64065523,-2.10558103,-0.91217572,-0.11849780,0.07639453,0.00126479,-0.01211248,0.37852434,0.12065340,0.06360087,-0.03811584,0.00020447,-0.45458746,0.30728654,0.16588095,0.00162331,-0.00210481,-0.00032216,-0.29803096,0.46796125,-0.21798131,0.80291590
6.80000000,1.63944398,-2.06772859,-0.90011038,-0.11213771,0.07258295,0.00128524,-0.05757123,0.40925300,0.13724150,0.06376320,-0.03832632,0.00017225,-0.47446123,0.29180566,0.16030370,-0.00084908,-0.00071948,-0.00035198,-0.29280919,0.46467883,-0.22328422,0.80528287
